chunkId	rows
145938	1717
147288	1717
149130	1717
150002	1717
155094	1717
156445	1717
157790	1717
157793	1717
37715	1717
78740	1717
180504	1717
188624	1717
195262	1717
219676	1717
221713	1717
165603	1718
179658	1718
181177	1718
206874	1718
125553	1718
131183	1718
133398	1718
133899	1718
139328	1718
151644	1718
152043	1718
153688	1718
157798	1718
92832	1718
96255	1718
97838	1718
101243	1718
102394	1718
113689	1718
113982	1718
24504	1718
25869	1718
44961	1718
46609	1718
72593	1718
31552	1719
33608	1719
41135	1719
50030	1719
52082	1719
70161	1719
120792	1719
128764	1719
183733	1719
199332	1719
81052	1719
87613	1719
88721	1719
90728	1719
93504	1719
99551	1719
103077	1719
81731	1720
89359	1720
90741	1720
91415	1720
106011	1720
111288	1720
112140	1720
114668	1720
118449	1720
118945	1720
134749	1720
135937	1720
139627	1720
141663	1720
147289	1720
148836	1720
150357	1720
153080	1720
157120	1720
29245	1720
34734	1720
69484	1720
187269	1720
207468	1720
171699	1721
191190	1721
125924	1721
146288	1721
149674	1721
150960	1721
152388	1721
154378	1721
159502	1721
160180	1721
84455	1721
90059	1721
90072	1721
90758	1721
91701	1721
92160	1721
94895	1721
102603	1721
62673	1721
24500	1722
25873	1722
32238	1722
37460	1722
51094	1722
75328	1722
151641	1722
152904	1722
153739	1722
157105	1722
171022	1722
174409	1722
193356	1722
221735	1722
90058	1722
90091	1722
91438	1722
93294	1722
93502	1722
94796	1722
101034	1722
102136	1722
103289	1722
104174	1722
114663	1722
116535	1722
87612	1723
93503	1723
94203	1723
96478	1723
98301	1723
98988	1723
101039	1723
102608	1723
110584	1723
113300	1723
113301	1723
115346	1723
127592	1723
133514	1723
137467	1723
138147	1723
140014	1723
157114	1723
158627	1723
32920	1723
32923	1723
61310	1723
61658	1723
71910	1723
74928	1723
166279	1723
177793	1723
216286	1723
166959	1724
178471	1724
196736	1724
203398	1724
218322	1724
121470	1724
129142	1724
141183	1724
141862	1724
152235	1724
152722	1724
156418	1724
157130	1724
89373	1724
96938	1724
98298	1724
109612	1724
115540	1724
117388	1724
25185	1724
25186	1724
29247	1724
30182	1724
32690	1724
36098	1724
36342	1724
65760	1724
31326	1725
38397	1725
38399	1725
50715	1725
58239	1725
58922	1725
66079	1725
75608	1725
138822	1725
141535	1725
143903	1725
144080	1725
147971	1725
149327	1725
158825	1725
171519	1725
172377	1725
189974	1725
191329	1725
203399	1725
221061	1725
91467	1725
92813	1725
97157	1725
98300	1725
90080	1726
92838	1726
96943	1726
124383	1726
124689	1726
145447	1726
147642	1726
147772	1726
156113	1726
156432	1726
27919	1726
67127	1726
75329	1726
78331	1726
165413	1726
181015	1726
189835	1726
202043	1726
162212	1727
179148	1727
195938	1727
196062	1727
208901	1727
224423	1727
127402	1727
128460	1727
128952	1727
135749	1727
142544	1727
155768	1727
156417	1727
90054	1727
90055	1727
90782	1727
100907	1727
101458	1727
101586	1727
110421	1727
112632	1727
117587	1727
37461	1727
41139	1727
52768	1727
56871	1727
60971	1727
47004	1728
47294	1728
52459	1728
126603	1728
127403	1728
130800	1728
133711	1728
137291	1728
150961	1728
153003	1728
155772	1728
161536	1728
183050	1728
220355	1728
222410	1728
88031	1728
97836	1728
103761	1728
116222	1728
119625	1728
88719	1729
89383	1729
98983	1729
102815	1729
112819	1729
125743	1729
128955	1729
131479	1729
132839	1729
133034	1729
146126	1729
146963	1729
152720	1729
23819	1729
48660	1729
64394	1729
69174	1729
76694	1729
181014	1729
174233	1730
177624	1730
177794	1730
181692	1730
186443	1730
191330	1730
212895	1730
153199	1730
153685	1730
156426	1730
90340	1730
91023	1730
91256	1730
94866	1730
103495	1730
55504	1730
58238	1730
59606	1730
65398	1730
32236	1731
43188	1731
60288	1731
69483	1731
130798	1731
135256	1731
136427	1731
144769	1731
149328	1731
151719	1731
157108	1731
185916	1731
202721	1731
203498	1731
206875	1731
218999	1731
219677	1731
91437	1731
91452	1731
92840	1731
93297	1731
97155	1731
97158	1731
98192	1731
104443	1731
115538	1731
89396	1732
90338	1732
90735	1732
95544	1732
103625	1732
106694	1732
112459	1732
115344	1732
115544	1732
117386	1732
120111	1732
123514	1732
127963	1732
129141	1732
153747	1732
154076	1732
155052	1732
47977	1732
202145	1732
214251	1732
162701	1733
173732	1733
185089	1733
185242	1733
122651	1733
123330	1733
126912	1733
151559	1733
151845	1733
154415	1733
156450	1733
88535	1733
90768	1733
91417	1733
93524	1733
94792	1733
95575	1733
101032	1733
103759	1733
25871	1733
57907	1733
57908	1733
61995	1733
69177	1733
29497	1734
30867	1734
32234	1734
34733	1734
42236	1734
47979	1734
56187	1734
60632	1734
63710	1734
72209	1734
75609	1734
122527	1734
135550	1734
136106	1734
136909	1734
141180	1734
153011	1734
157795	1734
180336	1734
181855	1734
210253	1734
225786	1734
87174	1734
98303	1734
98871	1734
103078	1734
92755	1735
94211	1735
96254	1735
102138	1735
105808	1735
106344	1735
108058	1735
110585	1735
114859	1735
120790	1735
126604	1735
128953	1735
129634	1735
131180	1735
134751	1735
140983	1735
146413	1735
149676	1735
150200	1735
154756	1735
24502	1735
27916	1735
61993	1735
65075	1735
70163	1735
71524	1735
168312	1735
180501	1735
216964	1735
166771	1736
170161	1736
206791	1736
210182	1736
132536	1736
134578	1736
137786	1736
140011	1736
151554	1736
151558	1736
155122	1736
160858	1736
161344	1736
94794	1736
94864	1736
98299	1736
99419	1736
100561	1736
101245	1736
108383	1736
112138	1736
41137	1736
63356	1736
71523	1736
73960	1736
32919	1737
36780	1737
42502	1737
43192	1737
49346	1737
52769	1737
53138	1737
121663	1737
123328	1737
128273	1737
135070	1737
137470	1737
140304	1737
144928	1737
146805	1737
147477	1737
150201	1737
153010	1737
156442	1737
162891	1737
172378	1737
189300	1737
194709	1737
196061	1737
213629	1737
215655	1737
89422	1737
90087	1737
92137	1737
93526	1737
106215	1737
116224	1737
90038	1738
97616	1738
99881	1738
101923	1738
103081	1738
112139	1738
113985	1738
119623	1738
125366	1738
127103	1738
127594	1738
130118	1738
133518	1738
137972	1738
145055	1738
147483	1738
156414	1738
24507	1738
26757	1738
27235	1738
28561	1738
34974	1738
55184	1738
57228	1738
71526	1738
78744	1738
200010	1738
220356	1738
170347	1739
175084	1739
175587	1739
186441	1739
206116	1739
212954	1739
140008	1739
153398	1739
154368	1739
156447	1739
157093	1739
158824	1739
161537	1739
90081	1739
95470	1739
99668	1739
111099	1739
113305	1739
118263	1739
118943	1739
25188	1739
37027	1739
40872	1739
59604	1739
64392	1739
66761	1739
69860	1739
32689	1740
35661	1740
123513	1740
147640	1740
147970	1740
148650	1740
149128	1740
153761	1740
154365	1740
157095	1740
166282	1740
171700	1740
186442	1740
187120	1740
194032	1740
214305	1740
220382	1740
88703	1740
88745	1740
94213	1740
100778	1740
104983	1740
108533	1740
90734	1741
91413	1741
91454	1741
91464	1741
93436	1741
94185	1741
99549	1741
102944	1741
103623	1741
106696	1741
111944	1741
114667	1741
124688	1741
133896	1741
134754	1741
136788	1741
137294	1741
138268	1741
146802	1741
147481	1741
153691	1741
157788	1741
45644	1741
62344	1741
70164	1741
164247	1741
168126	1741
223760	1741
224437	1741
225110	1741
179826	1742
195385	1742
121970	1742
122343	1742
129633	1742
137588	1742
138465	1742
143019	1742
146615	1742
150487	1742
160857	1742
90107	1742
91421	1742
96941	1742
101242	1742
101711	1742
111650	1742
26554	1742
27881	1742
31548	1742
42506	1742
52458	1742
64036	1742
41131	1743
45927	1743
57227	1743
69858	1743
122528	1743
126913	1743
131477	1743
138947	1743
140504	1743
141536	1743
146127	1743
148651	1743
216284	1743
91457	1743
95110	1743
96473	1743
98741	1743
101924	1743
111943	1743
116028	1743
120109	1743
120110	1743
80110	1744
83094	1744
89424	1744
90773	1744
94889	1744
101457	1744
109895	1744
120114	1744
121971	1744
130313	1744
135552	1744
148842	1744
148843	1744
150686	1744
156448	1744
157950	1744
58589	1744
62675	1744
65396	1744
163378	1744
185766	1744
225109	1744
178302	1745
122649	1745
123331	1745
131859	1745
138463	1745
138825	1745
140012	1745
144250	1745
149807	1745
150355	1745
157124	1745
157781	1745
157949	1745
160664	1745
89394	1745
94200	1745
97617	1745
100351	1745
110292	1745
81053	1746
85815	1746
90074	1746
90796	1746
91434	1746
91936	1746
92820	1746
93507	1746
96257	1746
98059	1746
98061	1746
98742	1746
108057	1746
122152	1746
138650	1746
143222	1746
143573	1746
144764	1746
153005	1746
153690	1746
154366	1746
154557	1746
155773	1746
165414	1746
202044	1746
225100	1746
28815	1746
47293	1746
74247	1746
22460	1747
23823	1747
39509	1747
42503	1747
51095	1747
54503	1747
57554	1747
129635	1747
140010	1747
140693	1747
146612	1747
147644	1747
153686	1747
153687	1747
159498	1747
87175	1747
90046	1747
90062	1747
103076	1747
162700	1747
166093	1747
167637	1747
174410	1747
175588	1747
190512	1747
207469	1747
162699	1748
175766	1748
189299	1748
198654	1748
204173	1748
137472	1748
138652	1748
144929	1748
147484	1748
155767	1748
156434	1748
157271	1748
157789	1748
157796	1748
27443	1748
41818	1748
48661	1748
88294	1748
100908	1748
106343	1748
106494	1748
111259	1748
89897	1749
90061	1749
93747	1749
95576	1749
118749	1749
128463	1749
130994	1749
152041	1749
174408	1749
176266	1749
187947	1749
191191	1749
223744	1749
27232	1749
34975	1749
46607	1749
65074	1749
32008	1750
37713	1750
56543	1750
61313	1750
70543	1750
78747	1750
135935	1750
146290	1750
157784	1750
82154	1750
92155	1750
93496	1750
98987	1750
113304	1750
185917	1750
221712	1750
162213	1751
194708	1751
206200	1751
214249	1751
217641	1751
133219	1751
136614	1751
137468	1751
137973	1751
140688	1751
151366	1751
155435	1751
156443	1751
156444	1751
159306	1751
159986	1751
28812	1751
33602	1751
78056	1751
88720	1751
96256	1751
96258	1751
96260	1751
98305	1751
99672	1751
100354	1751
106691	1751
112629	1751
116409	1751
118069	1751
89390	1752
89657	1752
90770	1752
90797	1752
91020	1752
91394	1752
91456	1752
92843	1752
93978	1752
94205	1752
96019	1752
115856	1752
118750	1752
123702	1752
129439	1752
134579	1752
137471	1752
156412	1752
160859	1752
169669	1752
176944	1752
196060	1752
202822	1752
207549	1752
207551	1752
217684	1752
30179	1752
38398	1752
47975	1752
52085	1752
60289	1752
25189	1753
56870	1753
65076	1753
72592	1753
123515	1753
127281	1753
130315	1753
137787	1753
139143	1753
147643	1753
150681	1753
154372	1753
90781	1753
90792	1753
91469	1753
92131	1753
92842	1753
94212	1753
100100	1753
100350	1753
103758	1753
107171	1753
114861	1753
166280	1753
166770	1753
182373	1753
185085	1753
185764	1753
217006	1753
221736	1753
179825	1754
188476	1754
196738	1754
200687	1754
124195	1754
126422	1754
139332	1754
152236	1754
152523	1754
154371	1754
155732	1754
157469	1754
159305	1754
44555	1754
58236	1754
70542	1754
72594	1754
80373	1754
83774	1754
84454	1754
92757	1754
92821	1754
92826	1754
110971	1754
115049	1754
80109	1755
86928	1755
90085	1755
90086	1755
90089	1755
90715	1755
92073	1755
98189	1755
101585	1755
104444	1755
105124	1755
111651	1755
132720	1755
134575	1755
141184	1755
145611	1755
150356	1755
153738	1755
169483	1755
170162	1755
175763	1755
197295	1755
204755	1755
25178	1755
28129	1755
28602	1755
36777	1755
44281	1755
48370	1755
50413	1755
54501	1755
78742	1755
61315	1756
63355	1756
123329	1756
130498	1756
138466	1756
143021	1756
147091	1756
151367	1756
153879	1756
156441	1756
88714	1756
90776	1756
92839	1756
93433	1756
103763	1756
104304	1756
182533	1756
192681	1757
210254	1757
214981	1757
137293	1757
137974	1757
142047	1757
145446	1757
149519	1757
159985	1757
27896	1757
28810	1757
29244	1757
29246	1757
46608	1757
47689	1757
60972	1757
67441	1757
76011	1757
89426	1757
90771	1757
95472	1757
96698	1757
97625	1757
111265	1757
113991	1757
103080	1758
112624	1758
121471	1758
128270	1758
128763	1758
138823	1758
146286	1758
151039	1758
182534	1758
187122	1758
227811	1758
23826	1758
27442	1758
35658	1758
61655	1758
65077	1758
75326	1758
27444	1759
32233	1759
37462	1759
49733	1759
130500	1759
131361	1759
150008	1759
153744	1759
91473	1759
92096	1759
100353	1759
103766	1759
111948	1759
114858	1759
171702	1759
175764	1759
189975	1759
217681	1759
219674	1759
183888	1760
200118	1760
203495	1760
208902	1760
212955	1760
218997	1760
124565	1760
136230	1760
144087	1760
146800	1760
37711	1760
50415	1760
53819	1760
59605	1760
68491	1760
76692	1760
78064	1760
88722	1760
88974	1760
88976	1760
89214	1760
89362	1760
89385	1760
104855	1760
113311	1760
114182	1760
81732	1761
90071	1761
92835	1761
95340	1761
99663	1761
105807	1761
107375	1761
108055	1761
140180	1761
147482	1761
153002	1761
155739	1761
157800	1761
172196	1761
175087	1761
184407	1761
198652	1761
217643	1761
27239	1761
38396	1761
40450	1761
47690	1761
63028	1761
68122	1761
70541	1761
78332	1761
51096	1762
53821	1762
55183	1762
71224	1762
76289	1762
125062	1762
141370	1762
151711	1762
154416	1762
155095	1762
155766	1762
156415	1762
157115	1762
83093	1762
88701	1762
89403	1762
98867	1762
106012	1762
109897	1762
110586	1762
218358	1762
221034	1762
224435	1762
173554	1763
182535	1763
197296	1763
214928	1763
219709	1763
124381	1763
126915	1763
127782	1763
131671	1763
131857	1763
132538	1763
134759	1763
138651	1763
146121	1763
154556	1763
155049	1763
155093	1763
157774	1763
24499	1763
25190	1763
27921	1763
34288	1763
52084	1763
60633	1763
74643	1763
86246	1763
89425	1763
91470	1763
100228	1763
106489	1763
119430	1763
85136	1764
90065	1764
93434	1764
99200	1764
103969	1764
111264	1764
120795	1764
127283	1764
130992	1764
130993	1764
136231	1764
157470	1764
159501	1764
162021	1764
200792	1764
212215	1764
217640	1764
39083	1764
59951	1764
61656	1764
63022	1764
28574	1765
42917	1765
63711	1765
67808	1765
125364	1765
144376	1765
150197	1765
151035	1765
95573	1765
100906	1765
101925	1765
104180	1765
105664	1765
111261	1765
164925	1765
168806	1765
205523	1765
208147	1765
219035	1765
167448	1766
180505	1766
192547	1766
202042	1766
212893	1766
134077	1766
139329	1766
153878	1766
155051	1766
23825	1766
38145	1766
53453	1766
59270	1766
87609	1766
90718	1766
90719	1766
91475	1766
114369	1766
117389	1766
82415	1767
89654	1767
90050	1767
96472	1767
105123	1767
107854	1767
121292	1767
127404	1767
135428	1767
143404	1767
146120	1767
146123	1767
148322	1767
150193	1767
151713	1767
155735	1767
191869	1767
209502	1767
40451	1767
60974	1767
65079	1767
31551	1768
35659	1768
58587	1768
146122	1768
148450	1768
153681	1768
156419	1768
158462	1768
158481	1768
88291	1768
89363	1768
98306	1768
113988	1768
116027	1768
206792	1768
207552	1769
121475	1769
124009	1769
125061	1769
128759	1769
137589	1769
142727	1769
144930	1769
152913	1769
154078	1769
24510	1769
36343	1769
38827	1769
41819	1769
50714	1769
67124	1769
79012	1769
84200	1769
90056	1769
98190	1769
99421	1769
102139	1769
103497	1769
109418	1769
117769	1769
119809	1769
90784	1770
91465	1770
94890	1770
97509	1770
101717	1770
117770	1770
126914	1770
155737	1770
163568	1770
185240	1770
212279	1770
31549	1770
38146	1770
41136	1770
70844	1770
79420	1771
79427	1771
121290	1771
134576	1771
141186	1771
150203	1771
152230	1771
153746	1771
94892	1771
98870	1771
101926	1771
111459	1771
172379	1771
177623	1771
198088	1771
205524	1771
221035	1771
167636	1772
177621	1772
197414	1772
204848	1772
124686	1772
125921	1772
134192	1772
138143	1772
139145	1772
146964	1772
147295	1772
51397	1772
52767	1772
56546	1772
59950	1772
85814	1772
91400	1772
96252	1772
97380	1772
97837	1772
104984	1772
108534	1772
114496	1772
90092	1773
90100	1773
91018	1773
92140	1773
92159	1773
93435	1773
94179	1773
97619	1773
101036	1773
103079	1773
111257	1773
120112	1773
127960	1773
129440	1773
142050	1773
145607	1773
147093	1773
153004	1773
154364	1773
157094	1773
168805	1773
176441	1773
181180	1773
218319	1773
169670	1774
183212	1774
196615	1774
198765	1774
199441	1774
221059	1774
221710	1774
128271	1774
136793	1774
151640	1774
155434	1774
89896	1774
90053	1774
91436	1774
92074	1774
93298	1774
97379	1774
100357	1774
107376	1774
109900	1774
113011	1774
24505	1774
30866	1774
36344	1774
60287	1774
67125	1774
71525	1774
23139	1775
25191	1775
27201	1775
39081	1775
45645	1775
71909	1775
122648	1775
126044	1775
128954	1775
136428	1775
147769	1775
158148	1775
170345	1775
192680	1775
204077	1775
225112	1775
82414	1775
88742	1775
100101	1775
105126	1775
109216	1775
114862	1775
115543	1775
117390	1775
88972	1776
93065	1776
94114	1776
95791	1776
97835	1776
117391	1776
119252	1776
123512	1776
128956	1776
134870	1776
136111	1776
155045	1776
157782	1776
157791	1776
28813	1776
45238	1776
66080	1776
171024	1776
177796	1776
208146	1776
220383	1776
163569	1777
174908	1777
175765	1777
223087	1777
125365	1777
131179	1777
142894	1777
155736	1777
157096	1777
93525	1777
95570	1777
96152	1777
101584	1777
112625	1777
114669	1777
23827	1777
32921	1777
40873	1777
45240	1777
71908	1777
28575	1778
39079	1778
40874	1778
47688	1778
50417	1778
60973	1778
68803	1778
125923	1778
126423	1778
130117	1778
135255	1778
135934	1778
145056	1778
157132	1778
163570	1778
172876	1778
190653	1778
194711	1778
85135	1778
88693	1778
89655	1778
89898	1778
90057	1778
91396	1778
93528	1778
93979	1778
95574	1778
106895	1778
111098	1778
114664	1778
115539	1778
118067	1778
90101	1779
91397	1779
92098	1779
93066	1779
94896	1779
105805	1779
111945	1779
141365	1779
146125	1779
148155	1779
149330	1779
150007	1779
151721	1779
153063	1779
157799	1779
158477	1779
41820	1779
42237	1779
53450	1779
58590	1779
75324	1779
168127	1779
178474	1779
209578	1779
210857	1779
215657	1779
162894	1780
164248	1780
166092	1780
168803	1780
168807	1780
171520	1780
191328	1780
194710	1780
198766	1780
212216	1780
124874	1780
128643	1780
132832	1780
133898	1780
139625	1780
141371	1780
146965	1780
149806	1780
156593	1780
81473	1780
86929	1780
88024	1780
88026	1780
88700	1780
96934	1780
99548	1780
108253	1780
108739	1780
113137	1780
115347	1780
23824	1780
37463	1780
50028	1780
52461	1780
57224	1780
69856	1780
28127	1781
43869	1781
61994	1781
64717	1781
73958	1781
127597	1781
128082	1781
157786	1781
188475	1781
202720	1781
227812	1781
83519	1781
89386	1781
92162	1781
93064	1781
97508	1781
98740	1781
102137	1781
103764	1781
116220	1781
116708	1781
91477	1782
109061	1782
111267	1782
137108	1782
137292	1782
142048	1782
148449	1782
151038	1782
154422	1782
156413	1782
157777	1782
158461	1782
26756	1782
28125	1782
52457	1782
59952	1782
71219	1782
71226	1782
76693	1782
78058	1782
185763	1782
193224	1782
199443	1782
218356	1782
218996	1782
219034	1782
225777	1783
129818	1783
132833	1783
135551	1783
138150	1783
139331	1783
140689	1783
150486	1783
152044	1783
153000	1783
155777	1783
158464	1783
161538	1783
82837	1783
87856	1783
97510	1783
99422	1783
106487	1783
109898	1783
110972	1783
116709	1783
117584	1783
34290	1783
49052	1783
51776	1783
57229	1783
66442	1783
68490	1783
24511	1784
27238	1784
30865	1784
35657	1784
51097	1784
55864	1784
59271	1784
130002	1784
132834	1784
141662	1784
147478	1784
153684	1784
156446	1784
183214	1784
184406	1784
197974	1784
219675	1784
221060	1784
85816	1784
88536	1784
90103	1784
94113	1784
107703	1784
108056	1784
110294	1784
111778	1784
112332	1784
80791	1785
81734	1785
82835	1785
89361	1785
90110	1785
90769	1785
95572	1785
101028	1785
101460	1785
102158	1785
107851	1785
111266	1785
116029	1785
136908	1785
138841	1785
141865	1785
150880	1785
151032	1785
151037	1785
152906	1785
155729	1785
158470	1785
23820	1785
33603	1785
48662	1785
53452	1785
63359	1785
69172	1785
174232	1785
175767	1785
196063	1785
206876	1785
208823	1785
222389	1785
174231	1786
188477	1786
192006	1786
195939	1786
204849	1786
210927	1786
123024	1786
133218	1786
148840	1786
150359	1786
87610	1786
91453	1786
91476	1786
92161	1786
103760	1786
114178	1786
35660	1786
54502	1786
57909	1786
23142	1787
44964	1787
47292	1787
55863	1787
68125	1787
77649	1787
122834	1787
123326	1787
130682	1787
130797	1787
140982	1787
141185	1787
146285	1787
147090	1787
148323	1787
148999	1787
150687	1787
152323	1787
170840	1787
176265	1787
197972	1787
225785	1787
89374	1787
94209	1787
96474	1787
102819	1787
115729	1787
118262	1787
88679	1788
94208	1788
94791	1788
122650	1788
133216	1788
136791	1788
152390	1788
50713	1788
66760	1788
73959	1788
79421	1788
163572	1788
166957	1788
179151	1788
187796	1788
194583	1788
220354	1788
220384	1789
121972	1789
122154	1789
135430	1789
149329	1789
152907	1789
153763	1789
155234	1789
155738	1789
157118	1789
158475	1789
86496	1789
89360	1789
89404	1789
90789	1789
90799	1789
93531	1789
98990	1789
105130	1789
118942	1789
31546	1789
55867	1789
78741	1789
30864	1790
31550	1790
44554	1790
61657	1790
126046	1790
129441	1790
145440	1790
147974	1790
151551	1790
154421	1790
156115	1790
157098	1790
159503	1790
160182	1790
176943	1790
186593	1790
208226	1790
88039	1790
88704	1790
89429	1790
92158	1790
94659	1790
103498	1790
110419	1790
110779	1790
119933	1790
86930	1791
92141	1791
94210	1791
95471	1791
96020	1791
102159	1791
107374	1791
107853	1791
108255	1791
113986	1791
130997	1791
139828	1791
143574	1791
151555	1791
151843	1791
152228	1791
161342	1791
28130	1791
29248	1791
29956	1791
32235	1791
48659	1791
74642	1791
164734	1791
166769	1791
214984	1791
218318	1791
219033	1791
171025	1792
193357	1792
198089	1792
206112	1792
208145	1792
224436	1792
130316	1792
137971	1792
145734	1792
154424	1792
158465	1792
80103	1792
89397	1792
90577	1792
90742	1792
92078	1792
94112	1792
94891	1792
99546	1792
102400	1792
110293	1792
112333	1792
113690	1792
64391	1792
33600	1793
33604	1793
45237	1793
128275	1793
133032	1793
134191	1793
140505	1793
140687	1793
151365	1793
160181	1793
163377	1793
179150	1793
185241	1793
86927	1793
90102	1793
90775	1793
91017	1793
91257	1793
91462	1793
96942	1793
103286	1793
105125	1793
106009	1793
110580	1793
119621	1793
94893	1794
96829	1794
112331	1794
117089	1794
127282	1794
130119	1794
132154	1794
140860	1794
141863	1794
142216	1794
145258	1794
146287	1794
146289	1794
146613	1794
147292	1794
152905	1794
155046	1794
157116	1794
157121	1794
24512	1794
28126	1794
29249	1794
30862	1794
39508	1794
63023	1794
73276	1794
203497	1794
204756	1794
204850	1794
210180	1794
210255	1794
217682	1794
221058	1794
199331	1795
208227	1795
127780	1795
155433	1795
155771	1795
89406	1795
91435	1795
91700	1795
100099	1795
107023	1795
110777	1795
111946	1795
39767	1795
45241	1795
51399	1795
55503	1795
52460	1796
121662	1796
121969	1796
133513	1796
149518	1796
152391	1796
154080	1796
155099	1796
156449	1796
165605	1796
193903	1796
198768	1796
206790	1796
209577	1796
223762	1796
81735	1796
86495	1796
88029	1796
88744	1796
90052	1796
95109	1796
100226	1796
109419	1796
109740	1796
112330	1796
113010	1796
113990	1796
99671	1797
108934	1797
112457	1797
138267	1797
138945	1797
146803	1797
152392	1797
155235	1797
155728	1797
26071	1797
27882	1797
48372	1797
59953	1797
68492	1797
168314	1797
173555	1797
176443	1797
188478	1797
216285	1797
226460	1797
226462	1797
173056	1798
182370	1798
192685	1798
200793	1798
213630	1798
220386	1798
120113	1798
121474	1798
122344	1798
124192	1798
124564	1798
80792	1798
81733	1798
85564	1798
87349	1798
90088	1798
96937	1798
98187	1798
100560	1798
102397	1798
117214	1798
42501	1798
42919	1798
45923	1798
47692	1798
48371	1798
71223	1798
79690	1798
29251	1799
44966	1799
51778	1799
70165	1799
79422	1799
79691	1799
127102	1799
128274	1799
137785	1799
153401	1799
153745	1799
168991	1799
183049	1799
184564	1799
213570	1799
88726	1799
101033	1799
113307	1799
113987	1799
89377	1800
89408	1800
90731	1800
94887	1800
97506	1800
102396	1800
104880	1800
120613	1800
129820	1800
130799	1800
142217	1800
148834	1800
150195	1800
157797	1800
158473	1800
32009	1800
68489	1800
72206	1800
166962	1800
175769	1800
190511	1800
216332	1800
169671	1801
120984	1801
126045	1801
129438	1801
129821	1801
154442	1801
88038	1801
89372	1801
91451	1801
92157	1801
92384	1801
96150	1801
105663	1801
111652	1801
118450	1801
23144	1801
55185	1801
58592	1801
76970	1801
77651	1801
47008	1802
49345	1802
69857	1802
79692	1802
131475	1802
135436	1802
139330	1802
146116	1802
155096	1802
210858	1802
217007	1802
80790	1802
88691	1802
98310	1802
101721	1802
102407	1802
103624	1802
107852	1802
87611	1803
88290	1803
88711	1803
99669	1803
103968	1803
106695	1803
107169	1803
136115	1803
155105	1803
157773	1803
158469	1803
43601	1803
44965	1803
50031	1803
50716	1803
62338	1803
62676	1803
71907	1803
164926	1803
193225	1803
215656	1803
171023	1804
193358	1804
226454	1804
126602	1804
143697	1804
146801	1804
148162	1804
150688	1804
152047	1804
155774	1804
157807	1804
83518	1804
88709	1804
88715	1804
89391	1804
89395	1804
90336	1804
91482	1804
103287	1804
113312	1804
22462	1804
41557	1804
49053	1804
67442	1804
69859	1804
74249	1804
78739	1804
39765	1805
44556	1805
63707	1805
71227	1805
132721	1805
136789	1805
143577	1805
150876	1805
155734	1805
158456	1805
171701	1805
216963	1805
80106	1805
80107	1805
87343	1805
87358	1805
88034	1805
89382	1805
90041	1805
90073	1805
94793	1805
102403	1805
105330	1805
106491	1805
108736	1805
118265	1805
89375	1806
102265	1806
108935	1806
109613	1806
128760	1806
128958	1806
134079	1806
142218	1806
151034	1806
153742	1806
158458	1806
51398	1806
77375	1806
162216	1806
164927	1806
186594	1806
201470	1806
212214	1806
200794	1807
202823	1807
223066	1807
226461	1807
120303	1807
122835	1807
130120	1807
135427	1807
138154	1807
139827	1807
140007	1807
140507	1807
145608	1807
151164	1807
92849	1807
92850	1807
93063	1807
96828	1807
102946	1807
111949	1807
119129	1807
29490	1807
29495	1807
72207	1807
23138	1808
29494	1808
41815	1808
63021	1808
125922	1808
127964	1808
136787	1808
142049	1808
151043	1808
164056	1808
167447	1808
168315	1808
171518	1808
186595	1808
187272	1808
198090	1808
218360	1808
88699	1808
89427	1808
90774	1808
91937	1808
92139	1808
92382	1808
93532	1808
96149	1808
103086	1808
106490	1808
109060	1808
112818	1808
84457	1809
94428	1809
95792	1809
96264	1809
118070	1809
124687	1809
125739	1809
134080	1809
139504	1809
141867	1809
145937	1809
147293	1809
153692	1809
159148	1809
41132	1809
52766	1809
54504	1809
66081	1809
68123	1809
79429	1809
192005	1809
167446	1810
190652	1810
194582	1810
128644	1810
131676	1810
137110	1810
138944	1810
150196	1810
152519	1810
154423	1810
90730	1810
90793	1810
99199	1810
102604	1810
104440	1810
104446	1810
105809	1810
109739	1810
114666	1810
117582	1810
42239	1810
52770	1810
68804	1810
69486	1810
78059	1810
34735	1811
35416	1811
44963	1811
51396	1811
67807	1811
78061	1811
126724	1811
145609	1811
156592	1811
157775	1811
158471	1811
173734	1811
179827	1811
180506	1811
194035	1811
208229	1811
212280	1811
88020	1811
89407	1811
89420	1811
92618	1811
95578	1811
98060	1811
109899	1811
83517	1812
101461	1812
105536	1812
138467	1812
149679	1812
151041	1812
155044	1812
158472	1812
158626	1812
160179	1812
53451	1812
179657	1812
206201	1812
167639	1813
176264	1813
129140	1813
132535	1813
88713	1813
91414	1813
92753	1813
99675	1813
106015	1813
110973	1813
117894	1813
40192	1813
34973	1814
37029	1814
41556	1814
60285	1814
64032	1814
78055	1814
120301	1814
128761	1814
135431	1814
137106	1814
138468	1814
146291	1814
148652	1814
150879	1814
151036	1814
156791	1814
168993	1814
197973	1814
202146	1814
87346	1814
90732	1814
90738	1814
96830	1814
107172	1814
110778	1814
111457	1814
116710	1814
86497	1815
87337	1815
90337	1815
90780	1815
107022	1815
108381	1815
127400	1815
130499	1815
138946	1815
153402	1815
155914	1815
156453	1815
41816	1815
49342	1815
162215	1815
162893	1815
179828	1815
201445	1815
222388	1815
170346	1816
178475	1816
195259	1816
